Total,32,13.17%,0,,0%,0,0%,1,,0.41%,0,,0%,,5,,2.06%,,85,,34.98%
84049,,,,,,,,,,,,,,,,,,,,,
Polling Place,10,11.24%,0,,0%,1,1.12%,0,,0%,0,,0%,,1,,1.12%,,28,,31.46%
Vote by Mail,13,8.97%,0,,0%,2,1.38%,0,,0%,1,,0.69%,,2,,1.38%,,51,,35.17%
Total,23,9.83%,0,,0%,3,1.28%,0,,0%,1,,0.43%,,3,,1.28%,,79,,33.76%
Precinct,JOE SESTAK (DEM),,TOM STEYER (DEM),,,DEVAL PATRICK (DEM),,MICHAEL BENNET (DEM),,,MICHAEL R. BLOOMBERG (DEM),,,,MOSIE BOYD (DEM),,,,CORY BOOKER (DEM),,
84036,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,1,,0.6%,0,0%,0,,0%,11,,6.63%,,0,,0%,,0,,0%
Vote by Mail,0,0%,8,,4.17%,0,0%,1,,0.52%,16,,8.33%,,0,,0%,,0,,0%
Total,0,0%,9,,2.51%,0,0%,1,,0.28%,27,,7.54%,,0,,0%,,0,,0%
84038,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,1,,2.27%,,0,,0%,,0,,0%
Vote by Mail,0,0%,1,,1.45%,0,0%,0,,0%,4,,5.8%,,0,,0%,,0,,0%
Total,0,0%,1,,0.88%,0,0%,0,,0%,5,,4.42%,,0,,0%,,0,,0%
84040,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,2,,2.3%,0,0%,0,,0%,8,,9.2%,,0,,0%,,0,,0%
Vote by Mail,0,0%,3,,4.11%,0,0%,0,,0%,6,,8.22%,,0,,0%,,0,,0%
Total,0,0%,5,,3.13%,0,0%,0,,0%,14,,8.75%,,0,,0%,,0,,0%
84042,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,1,,1.54%,5,,7.69%,,0,,0%,,0,,0%
Vote by Mail,0,0%,1,,0.89%,0,0%,1,,0.89%,13,,11.61%,,0,,0%,,0,,0%
Total,0,0%,1,,0.56%,0,0%,2,,1.13%,18,,10.17%,,0,,0%,,0,,0%
84044,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,2,,1.77%,0,0%,0,,0%,6,,5.31%,,0,,0%,,0,,0%
Vote by Mail,0,0%,6,,3.87%,0,0%,0,,0%,21,,13.55%,,1,,0.65%,,0,,0%
Total,0,0%,8,,2.99%,0,0%,0,,0%,27,,10.07%,,1,,0.37%,,0,,0%
84045,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,9,,8.18%,,0,,0%,,0,,0%
Vote by Mail,0,0%,4,,2.4%,0,0%,0,,0%,20,,11.98%,,0,,0%,,0,,0%
Total,0,0%,4,,1.44%,0,0%,0,,0%,29,,10.47%,,0,,0%,,0,,0%
84048,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,1,,0.89%,0,0%,0,,0%,16,,14.29%,,0,,0%,,1,,0.89%
Vote by Mail,1,0.76%,2,,1.53%,1,0.76%,0,,0%,10,,7.63%,,0,,0%,,2,,1.53%
Total,1,0.41%,3,,1.23%,1,0.41%,0,,0%,26,,10.7%,,0,,0%,,3,,1.23%
84049,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,7,,7.87%,,0,,0%,,0,,0%
Vote by Mail,0,0%,12,,8.28%,0,0%,0,,0%,17,,11.72%,,0,,0%,,0,,0%
Total,0,0%,12,,5.13%,0,0%,0,,0%,24,,10.26%,,0,,0%,,0,,0%
Precinct,PETE BUTTIGIEG (DEM),,JOSEPH R. BIDEN (DEM),,,TULSI GABBARD (DEM),,MARK STEWART GREENSTEIN (DEM),,,Total Votes,,"NAKIA L. ANTHONY
Qualified Write In",,,,"DAPHNE DENISE BRADFORD
Qualified Write In",,,,
84036,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,46,,27.71%,8,4.82%,1,,0.6%,166,,0,,,0%,0,,,0%,
Vote by Mail,15,7.81%,51,,26.56%,2,1.04%,0,,0%,192,,0,,,0%,0,,,0%,
Total,15,4.19%,97,,27.09%,10,2.79%,1,,0.28%,358,,0,,,0%,0,,,0%,
84038,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,21,,47.73%,0,0%,0,,0%,44,,0,,,0%,0,,,0%,
Vote by Mail,9,13.04%,12,,17.39%,0,0%,0,,0%,69,,0,,,0%,0,,,0%,
Total,9,7.96%,33,,29.2%,0,0%,0,,0%,113,,0,,,0%,0,,,0%,
84040,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,1.15%,37,,42.53%,1,1.15%,0,,0%,87,,0,,,0%,0,,,0%,
Vote by Mail,6,8.22%,23,,31.51%,0,0%,0,,0%,73,,0,,,0%,0,,,0%,
Total,7,4.38%,60,,37.5%,1,0.63%,0,,0%,160,,0,,,0%,0,,,0%,
84042,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,1.54%,15,,23.08%,0,0%,0,,0%,65,,0,,,0%,0,,,0%,
Vote by Mail,4,3.57%,33,,29.46%,0,0%,0,,0%,112,,0,,,0%,0,,,0%,
Total,5,2.82%,48,,27.12%,0,0%,0,,0%,177,,0,,,0%,0,,,0%,
84044,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,0.88%,52,,46.02%,2,1.77%,0,,0%,113,,0,,,0%,0,,,0%,
Vote by Mail,6,3.87%,38,,24.52%,0,0%,0,,0%,155,,0,,,0%,0,,,0%,
Total,7,2.61%,90,,33.58%,2,0.75%,0,,0%,268,,0,,,0%,0,,,0%,
84045,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,0.91%,42,,38.18%,2,1.82%,0,,0%,110,,0,,,0%,0,,,0%,
Vote by Mail,9,5.39%,54,,32.34%,2,1.2%,0,,0%,167,,0,,,0%,0,,,0%,
Total,10,3.61%,96,,34.66%,4,1.44%,0,,0%,277,,0,,,0%,0,,,0%,
84048,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,31,,27.68%,3,2.68%,1,,0.89%,112,,0,,,0%,0,,,0%,
Vote by Mail,13,9.92%,38,,29.01%,0,0%,0,,0%,131,,0,,,0%,0,,,0%,
Total,13,5.35%,69,,28.4%,3,1.23%,1,,0.41%,243,,0,,,0%,0,,,0%,
84049,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,40,,44.94%,1,1.12%,1,,1.12%,89,,0,,,0%,0,,,0%,
Vote by Mail,8,5.52%,38,,26.21%,1,0.69%,0,,0%,145,,0,,,0%,0,,,0%,
Total,8,3.42%,78,,33.33%,2,0.85%,1,,0.43%,234,,0,,,0%,0,,,0%,
Precinct,"WILLIE FELIX CARTER
Qualified Write In",,"MICHAEL DENAME
Qualified Write In",,,"JEFFREY H. DROBMAN
Qualified Write In",,"ROBERT JORDAN
Qualified Write In",,,"HEATHER MARIE STAGG
Qualified Write In",,,,Unresolved Write-In,,,,,,
84036,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
84038,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
84040,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
84042,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
84044,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
84045,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
84048,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
84049,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Precinct,Times Cast,Registered Voters,,,,,,Precinct,,,,JULIÁN CASTRO (DEM),,,,MICHAEL A. ELLINGER (DEM),,,,,
84050,,,,,,,,84050,,,,,,,,,,,,,
Polling Place,0,5,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,3,5,,,,,,Vote by Mail,,,,****,,****,,****,,****,,,
Total,3,5,,,,,,Total,,,,****,,****,,****,,****,,,
84054,,,,,,,,84054,,,,,,,,,,,,,
Polling Place,57,300,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,111,300,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,168,300,,,,,,Total,,,,0,,0%,,0,,0%,,,
84055,,,,,,,,84055,,,,,,,,,,,,,
Polling Place,60,318,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,130,318,,,,,,Vote by Mail,,,,1,,0.8%,,0,,0%,,,
Total,190,318,,,,,,Total,,,,1,,0.55%,,0,,0%,,,
84056,,,,,,,,84056,,,,,,,,,,,,,
Polling Place,169,513,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,249,513,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,418,513,,,,,,Total,,,,0,,0%,,0,,0%,,,
84058,,,,,,,,84058,,,,,,,,,,,,,
Polling Place,105,401,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,192,401,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,297,401,,,,,,Total,,,,0,,0%,,0,,0%,,,
84060,,,,,,,,84060,,,,,,,,,,,,,
Polling Place,84,306,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,116,306,,,,,,Vote by Mail,,,,1,,0.87%,,0,,0%,,,
Total,200,306,,,,,,Total,,,,1,,0.5%,,0,,0%,,,
84061,,,,,,,,84061,,,,,,,,,,,,,
Polling Place,129,339,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,154,339,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,283,339,,,,,,Total,,,,0,,0%,,0,,0%,,,
84064,,,,,,,,84064,,,,,,,,,,,,,
Polling Place,50,472,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,258,472,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,308,472,,,,,,Total,,,,0,,0%,,0,,0%,,,
Precinct,ELIZABETH WARREN (DEM),,MARIANNE WILLIAMSON (DEM),,,ANDREW YANG (DEM),,"ROQUE ""ROCKY"" DE LA FUENTE III (DEM)",,,JOHN K. DELANEY (DEM),,,,AMY KLOBUCHAR (DEM),,,,BERNIE SANDERS (DEM),,
84050,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
84054,,,,,,,,,,,,,,,,,,,,,
Polling Place,7,12.28%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,18,,31.58%
Vote by Mail,8,7.62%,0,,0%,1,0.95%,0,,0%,0,,0%,,2,,1.9%,,38,,36.19%
Total,15,9.26%,0,,0%,1,0.62%,0,,0%,0,,0%,,2,,1.23%,,56,,34.57%
84055,,,,,,,,,,,,,,,,,,,,,
Polling Place,7,12.28%,0,,0%,1,1.75%,0,,0%,0,,0%,,0,,0%,,23,,40.35%
Vote by Mail,10,8%,0,,0%,2,1.6%,0,,0%,0,,0%,,3,,2.4%,,50,,40%
Total,17,9.34%,0,,0%,3,1.65%,0,,0%,0,,0%,,3,,1.65%,,73,,40.11%
84056,,,,,,,,,,,,,,,,,,,,,
Polling Place,28,16.87%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,71,,42.77%
Vote by Mail,32,13.33%,0,,0%,0,0%,1,,0.42%,0,,0%,,14,,5.83%,,66,,27.5%
Total,60,14.78%,0,,0%,0,0%,1,,0.25%,0,,0%,,14,,3.45%,,137,,33.74%
84058,,,,,,,,,,,,,,,,,,,,,
Polling Place,20,19.42%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,39,,37.86%
Vote by Mail,23,12.37%,0,,0%,2,1.08%,1,,0.54%,0,,0%,,4,,2.15%,,73,,39.25%
Total,43,14.88%,0,,0%,2,0.69%,1,,0.35%,0,,0%,,4,,1.38%,,112,,38.75%
84060,,,,,,,,,,,,,,,,,,,,,
Polling Place,8,9.52%,0,,0%,1,1.19%,0,,0%,0,,0%,,0,,0%,,38,,45.24%
Vote by Mail,12,10.43%,0,,0%,0,0%,0,,0%,0,,0%,,4,,3.48%,,51,,44.35%
Total,20,10.05%,0,,0%,1,0.5%,0,,0%,0,,0%,,4,,2.01%,,89,,44.72%
84061,,,,,,,,,,,,,,,,,,,,,
Polling Place,13,10.16%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,53,,41.41%
Vote by Mail,10,6.8%,0,,0%,2,1.36%,0,,0%,0,,0%,,5,,3.4%,,42,,28.57%
Total,23,8.36%,0,,0%,2,0.73%,0,,0%,0,,0%,,5,,1.82%,,95,,34.55%
84064,,,,,,,,,,,,,,,,,,,,,
Polling Place,4,8%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,15,,30%
Vote by Mail,29,11.42%,0,,0%,1,0.39%,0,,0%,1,,0.39%,,14,,5.51%,,59,,23.23%
Total,33,10.86%,0,,0%,1,0.33%,0,,0%,1,,0.33%,,14,,4.61%,,74,,24.34%
Precinct,JOE SESTAK (DEM),,TOM STEYER (DEM),,,DEVAL PATRICK (DEM),,MICHAEL BENNET (DEM),,,MICHAEL R. BLOOMBERG (DEM),,,,MOSIE BOYD (DEM),,,,CORY BOOKER (DEM),,
84050,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
84054,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,1,,1.75%,0,0%,0,,0%,5,,8.77%,,0,,0%,,0,,0%
Vote by Mail,0,0%,5,,4.76%,0,0%,0,,0%,10,,9.52%,,0,,0%,,0,,0%
Total,0,0%,6,,3.7%,0,0%,0,,0%,15,,9.26%,,0,,0%,,0,,0%
84055,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,8,,14.04%,,0,,0%,,0,,0%
Vote by Mail,0,0%,2,,1.6%,0,0%,0,,0%,15,,12%,,0,,0%,,1,,0.8%
Total,0,0%,2,,1.1%,0,0%,0,,0%,23,,12.64%,,0,,0%,,1,,0.55%
84056,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,1,,0.6%,0,0%,0,,0%,10,,6.02%,,0,,0%,,0,,0%
Vote by Mail,0,0%,4,,1.67%,0,0%,0,,0%,31,,12.92%,,0,,0%,,1,,0.42%
Total,0,0%,5,,1.23%,0,0%,0,,0%,41,,10.1%,,0,,0%,,1,,0.25%
84058,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,8,,7.77%,,0,,0%,,0,,0%
Vote by Mail,0,0%,4,,2.15%,0,0%,0,,0%,13,,6.99%,,0,,0%,,0,,0%
Total,0,0%,4,,1.38%,0,0%,0,,0%,21,,7.27%,,0,,0%,,0,,0%
84060,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,4,,4.76%,,0,,0%,,0,,0%
Vote by Mail,0,0%,4,,3.48%,0,0%,0,,0%,11,,9.57%,,0,,0%,,0,,0%
Total,0,0%,4,,2.01%,0,0%,0,,0%,15,,7.54%,,0,,0%,,0,,0%
84061,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,2,,1.56%,0,0%,0,,0%,12,,9.38%,,0,,0%,,0,,0%
Vote by Mail,0,0%,7,,4.76%,0,0%,0,,0%,20,,13.61%,,0,,0%,,0,,0%
Total,0,0%,9,,3.27%,0,0%,0,,0%,32,,11.64%,,0,,0%,,0,,0%
84064,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,3,,6%,0,0%,0,,0%,5,,10%,,0,,0%,,0,,0%
Vote by Mail,0,0%,19,,7.48%,0,0%,0,,0%,37,,14.57%,,0,,0%,,0,,0%
Total,0,0%,22,,7.24%,0,0%,0,,0%,42,,13.82%,,0,,0%,,0,,0%
Precinct,PETE BUTTIGIEG (DEM),,JOSEPH R. BIDEN (DEM),,,TULSI GABBARD (DEM),,MARK STEWART GREENSTEIN (DEM),,,Total Votes,,"NAKIA L. ANTHONY
Qualified Write In",,,,"DAPHNE DENISE BRADFORD
Qualified Write In",,,,
84050,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Total,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
84054,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,1.75%,24,,42.11%,0,0%,1,,1.75%,57,,0,,,0%,0,,,0%,
Vote by Mail,5,4.76%,35,,33.33%,1,0.95%,0,,0%,105,,0,,,0%,0,,,0%,
Total,6,3.7%,59,,36.42%,1,0.62%,1,,0.62%,162,,0,,,0%,0,,,0%,
84055,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,17,,29.82%,1,1.75%,0,,0%,57,,0,,,0%,0,,,0%,
Vote by Mail,7,5.6%,31,,24.8%,3,2.4%,0,,0%,125,,0,,,0%,0,,,0%,
Total,7,3.85%,48,,26.37%,4,2.2%,0,,0%,182,,0,,,0%,0,,,0%,
84056,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,0.6%,55,,33.13%,0,0%,0,,0%,166,,0,,,0%,0,,,0%,
Vote by Mail,16,6.67%,75,,31.25%,0,0%,0,,0%,240,,0,,,0%,0,,,0%,
Total,17,4.19%,130,,32.02%,0,0%,0,,0%,406,,0,,,0%,0,,,0%,
84058,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,0.97%,35,,33.98%,0,0%,0,,0%,103,,0,,,0%,0,,,0%,
Vote by Mail,12,6.45%,51,,27.42%,3,1.61%,0,,0%,186,,0,,,0%,0,,,0%,
Total,13,4.5%,86,,29.76%,3,1.04%,0,,0%,289,,0,,,0%,0,,,0%,
84060,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,32,,38.1%,0,0%,1,,1.19%,84,,0,,,0%,0,,,0%,
Vote by Mail,5,4.35%,27,,23.48%,0,0%,0,,0%,115,,0,,,0%,0,,,0%,
Total,5,2.51%,59,,29.65%,0,0%,1,,0.5%,199,,0,,,0%,0,,,0%,
84061,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,46,,35.94%,2,1.56%,0,,0%,128,,0,,,0%,0,,,0%,
Vote by Mail,18,12.24%,42,,28.57%,1,0.68%,0,,0%,147,,0,,,0%,0,,,0%,
Total,18,6.55%,88,,32%,3,1.09%,0,,0%,275,,0,,,0%,0,,,0%,
84064,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,2%,22,,44%,0,0%,0,,0%,50,,0,,,0%,0,,,0%,
Vote by Mail,20,7.87%,73,,28.74%,1,0.39%,0,,0%,254,,0,,,0%,0,,,0%,
Total,21,6.91%,95,,31.25%,1,0.33%,0,,0%,304,,0,,,0%,0,,,0%,
Precinct,"WILLIE FELIX CARTER
Qualified Write In",,"MICHAEL DENAME
Qualified Write In",,,"JEFFREY H. DROBMAN
Qualified Write In",,"ROBERT JORDAN
Qualified Write In",,,"HEATHER MARIE STAGG
Qualified Write In",,,,Unresolved Write-In,,,,,,
84050,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
84054,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
84055,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
84056,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
84058,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
84060,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
84061,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
84064,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Precinct,Times Cast,Registered Voters,,,,,,Precinct,,,,JULIÁN CASTRO (DEM),,,,MICHAEL A. ELLINGER (DEM),,,,,
84066,,,,,,,,84066,,,,,,,,,,,,,
Polling Place,161,486,,,,,,Polling Place,,,,0,,0%,,1,,0.63%,,,
Vote by Mail,261,486,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,422,486,,,,,,Total,,,,0,,0%,,1,,0.24%,,,
84068,,,,,,,,84068,,,,,,,,,,,,,
Polling Place,120,455,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,274,455,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,394,455,,,,,,Total,,,,0,,0%,,0,,0%,,,
84072,,,,,,,,84072,,,,,,,,,,,,,
Polling Place,127,378,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,171,378,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,298,378,,,,,,Total,,,,0,,0%,,0,,0%,,,
84074,,,,,,,,84074,,,,,,,,,,,,,
Polling Place,126,420,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,199,420,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,325,420,,,,,,Total,,,,0,,0%,,0,,0%,,,
84078,,,,,,,,84078,,,,,,,,,,,,,
Polling Place,139,537,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,291,537,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,430,537,,,,,,Total,,,,0,,0%,,0,,0%,,,
84080,,,,,,,,84080,,,,,,,,,,,,,
Polling Place,154,555,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,279,555,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,433,555,,,,,,Total,,,,0,,0%,,0,,0%,,,
84086,,,,,,,,84086,,,,,,,,,,,,,
Polling Place,160,514,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,256,514,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,416,514,,,,,,Total,,,,0,,0%,,0,,0%,,,
84088,,,,,,,,84088,,,,,,,,,,,,,
Polling Place,84,213,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,110,213,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,194,213,,,,,,Total,,,,0,,0%,,0,,0%,,,
Precinct,ELIZABETH WARREN (DEM),,MARIANNE WILLIAMSON (DEM),,,ANDREW YANG (DEM),,"ROQUE ""ROCKY"" DE LA FUENTE III (DEM)",,,JOHN K. DELANEY (DEM),,,,AMY KLOBUCHAR (DEM),,,,BERNIE SANDERS (DEM),,
84066,,,,,,,,,,,,,,,,,,,,,
Polling Place,13,8.13%,1,,0.63%,1,0.63%,0,,0%,0,,0%,,0,,0%,,58,,36.25%
Vote by Mail,26,10.12%,0,,0%,1,0.39%,0,,0%,0,,0%,,7,,2.72%,,98,,38.13%
Total,39,9.35%,1,,0.24%,2,0.48%,0,,0%,0,,0%,,7,,1.68%,,156,,37.41%
84068,,,,,,,,,,,,,,,,,,,,,
Polling Place,7,6.09%,0,,0%,1,0.87%,0,,0%,0,,0%,,1,,0.87%,,28,,24.35%
Vote by Mail,41,15.3%,0,,0%,4,1.49%,0,,0%,1,,0.37%,,15,,5.6%,,61,,22.76%
Total,48,12.53%,0,,0%,5,1.31%,0,,0%,1,,0.26%,,16,,4.18%,,89,,23.24%
84072,,,,,,,,,,,,,,,,,,,,,
Polling Place,10,7.94%,0,,0%,0,0%,1,,0.79%,0,,0%,,0,,0%,,47,,37.3%
Vote by Mail,22,13.25%,0,,0%,0,0%,0,,0%,0,,0%,,5,,3.01%,,55,,33.13%
Total,32,10.96%,0,,0%,0,0%,1,,0.34%,0,,0%,,5,,1.71%,,102,,34.93%
84074,,,,,,,,,,,,,,,,,,,,,
Polling Place,11,8.8%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,46,,36.8%
