Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,0,,0.00%
0094052,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,2,,4.65%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,1,,1.33%,0,0.00%,0,,0.00%,8,,10.67%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,1,,0.85%,0,0.00%,0,,0.00%,10,,8.47%,,0,,0.00%,,0,,0.00%
0094054,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0.00%,1,,1.82%,0,0.00%,0,,0.00%,4,,7.27%,,0,,0.00%,,1,,1.82%
Total,0,0.00%,1,,1.82%,0,0.00%,0,,0.00%,4,,7.27%,,0,,0.00%,,1,,1.82%
0094062,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,3,,5.36%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,2,,2.20%,0,0.00%,0,,0.00%,8,,8.79%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,2,,1.36%,0,0.00%,0,,0.00%,11,,7.48%,,0,,0.00%,,0,,0.00%
0094064,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,0,0.00%,1,,1.45%,0,0.00%,0,,0.00%,9,,13.04%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,1,,1.41%,0,0.00%,0,,0.00%,9,,12.68%,,0,,0.00%,,0,,0.00%
0094066,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,0,0.00%,1,,7.69%,0,0.00%,0,,0.00%,2,,15.38%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,1,,6.67%,0,0.00%,0,,0.00%,2,,13.33%,,0,,0.00%,,0,,0.00%
0094074,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0.00%,4,,4.60%,0,0.00%,0,,0.00%,11,,12.64%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,4,,4.60%,0,0.00%,0,,0.00%,11,,12.64%,,0,,0.00%,,0,,0.00%
Precinct,PETE BUTTIGIEG (DEM),,JOSEPH R. BIDEN (DEM),,,TULSI GABBARD (DEM),,MARK STEWART GREENSTEIN (DEM),,,Total Votes,,"NAKIA L. ANTHONY
Qualified Write In",,,,"DAPHNE DENISE BRADFORD
Qualified Write In",,,,
0094022,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Vote by Mail,1,4.76%,2,,9.52%,0,0.00%,0,,0.00%,21,,0,,,0.00%,0,,,0.00%,
Total,1,4.55%,2,,9.09%,0,0.00%,0,,0.00%,22,,0,,,0.00%,0,,,0.00%,
0094038,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,0.00%,1,,12.50%,0,0.00%,0,,0.00%,8,,0,,,0.00%,0,,,0.00%,
Total,0,0.00%,1,,12.50%,0,0.00%,0,,0.00%,8,,0,,,0.00%,0,,,0.00%,
0094052,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,15,,34.88%,1,2.33%,0,,0.00%,43,,0,,,0.00%,0,,,0.00%,
Vote by Mail,5,6.67%,25,,33.33%,0,0.00%,0,,0.00%,75,,0,,,0.00%,0,,,0.00%,
Total,5,4.24%,40,,33.90%,1,0.85%,0,,0.00%,118,,0,,,0.00%,0,,,0.00%,
0094054,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,6,10.91%,17,,30.91%,0,0.00%,0,,0.00%,55,,0,,,0.00%,0,,,0.00%,
Total,6,10.91%,17,,30.91%,0,0.00%,0,,0.00%,55,,0,,,0.00%,0,,,0.00%,
0094062,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,21,,37.50%,1,1.79%,0,,0.00%,56,,0,,,0.00%,0,,,0.00%,
Vote by Mail,3,3.30%,18,,19.78%,1,1.10%,0,,0.00%,91,,0,,,0.00%,0,,,0.00%,
Total,3,2.04%,39,,26.53%,2,1.36%,0,,0.00%,147,,0,,,0.00%,0,,,0.00%,
0094064,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Vote by Mail,5,7.25%,21,,30.43%,0,0.00%,0,,0.00%,69,,0,,,0.00%,0,,,0.00%,
Total,5,7.04%,22,,30.99%,0,0.00%,0,,0.00%,71,,0,,,0.00%,0,,,0.00%,
0094066,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Vote by Mail,0,0.00%,4,,30.77%,0,0.00%,0,,0.00%,13,,0,,,0.00%,0,,,0.00%,
Total,0,0.00%,5,,33.33%,0,0.00%,0,,0.00%,15,,0,,,0.00%,0,,,0.00%,
0094074,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,12,13.79%,25,,28.74%,0,0.00%,0,,0.00%,87,,0,,,0.00%,0,,,0.00%,
Total,12,13.79%,25,,28.74%,0,0.00%,0,,0.00%,87,,0,,,0.00%,0,,,0.00%,
Precinct,"WILLIE FELIX CARTER
Qualified Write In",,"MICHAEL DENAME
Qualified Write In",,,"JEFFREY H. DROBMAN
Qualified Write In",,"ROBERT JORDAN
Qualified Write In",,,"HEATHER MARIE STAGG
Qualified Write In",,,,Unresolved Write-In,,,,,,
0094022,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0094038,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0094052,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0094054,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0094062,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0094064,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0094066,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0094074,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Precinct,Times Cast,Registered Voters,,,,,,Precinct,,,,JULIÁN CASTRO (DEM),,,,MICHAEL A. ELLINGER (DEM),,,,,
0095000,,,,,,,,0095000,,,,,,,,,,,,,
Polling Place,77,287,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,160,287,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,237,287,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0095002,,,,,,,,0095002,,,,,,,,,,,,,
Polling Place,49,135,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,71,135,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,120,135,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0095004,,,,,,,,0095004,,,,,,,,,,,,,
Polling Place,0,8,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,9,8,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,9,8,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0095014,,,,,,,,0095014,,,,,,,,,,,,,
Polling Place,106,328,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,218,328,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,324,328,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0095016,,,,,,,,0095016,,,,,,,,,,,,,
Polling Place,132,380,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,142,380,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,274,380,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0095018,,,,,,,,0095018,,,,,,,,,,,,,
Polling Place,81,295,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,123,295,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,204,295,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0095020,,,,,,,,0095020,,,,,,,,,,,,,
Polling Place,1,15,,,,,,Polling Place,,,,****,,****,,****,,****,,,
Vote by Mail,15,15,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,16,15,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0095028,,,,,,,,0095028,,,,,,,,,,,,,
Polling Place,0,0,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,0,0,,,,,,Vote by Mail,,,,0,,,,0,,,,,
Total,0,0,,,,,,Total,,,,0,,,,0,,,,,
Precinct,ELIZABETH WARREN (DEM),,MARIANNE WILLIAMSON (DEM),,,ANDREW YANG (DEM),,"ROQUE ""ROCKY"" DE LA FUENTE III (DEM)",,,JOHN K. DELANEY (DEM),,,,AMY KLOBUCHAR (DEM),,,,BERNIE SANDERS (DEM),,
0095000,,,,,,,,,,,,,,,,,,,,,
Polling Place,15,20.00%,1,,1.33%,1,1.33%,0,,0.00%,0,,0.00%,,1,,1.33%,,25,,33.33%
Vote by Mail,15,9.49%,0,,0.00%,2,1.27%,0,,0.00%,1,,0.63%,,7,,4.43%,,72,,45.57%
Total,30,12.88%,1,,0.43%,3,1.29%,0,,0.00%,1,,0.43%,,8,,3.43%,,97,,41.63%
0095002,,,,,,,,,,,,,,,,,,,,,
Polling Place,4,8.33%,0,,0.00%,1,2.08%,0,,0.00%,0,,0.00%,,0,,0.00%,,17,,35.42%
Vote by Mail,13,18.31%,1,,1.41%,1,1.41%,0,,0.00%,0,,0.00%,,4,,5.63%,,19,,26.76%
Total,17,14.29%,1,,0.84%,2,1.68%,0,,0.00%,0,,0.00%,,4,,3.36%,,36,,30.25%
0095004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,2,22.22%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,1,,11.11%,,0,,0.00%
Total,2,22.22%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,1,,11.11%,,0,,0.00%
0095014,,,,,,,,,,,,,,,,,,,,,
Polling Place,14,13.33%,0,,0.00%,1,0.95%,0,,0.00%,0,,0.00%,,0,,0.00%,,28,,26.67%
Vote by Mail,37,17.21%,0,,0.00%,3,1.40%,0,,0.00%,0,,0.00%,,7,,3.26%,,55,,25.58%
Total,51,15.94%,0,,0.00%,4,1.25%,0,,0.00%,0,,0.00%,,7,,2.19%,,83,,25.94%
0095016,,,,,,,,,,,,,,,,,,,,,
Polling Place,15,11.54%,0,,0.00%,2,1.54%,0,,0.00%,0,,0.00%,,0,,0.00%,,58,,44.62%
Vote by Mail,21,15.00%,1,,0.71%,1,0.71%,0,,0.00%,0,,0.00%,,2,,1.43%,,41,,29.29%
Total,36,13.33%,1,,0.37%,3,1.11%,0,,0.00%,0,,0.00%,,2,,0.74%,,99,,36.67%
0095018,,,,,,,,,,,,,,,,,,,,,
Polling Place,7,8.86%,0,,0.00%,1,1.27%,0,,0.00%,0,,0.00%,,0,,0.00%,,40,,50.63%
Vote by Mail,23,19.01%,0,,0.00%,1,0.83%,0,,0.00%,0,,0.00%,,5,,4.13%,,40,,33.06%
Total,30,15.00%,0,,0.00%,2,1.00%,0,,0.00%,0,,0.00%,,5,,2.50%,,80,,40.00%
0095020,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,1,6.67%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,1,,6.67%
Total,1,6.25%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,2,,12.50%
0095028,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Precinct,JOE SESTAK (DEM),,TOM STEYER (DEM),,,DEVAL PATRICK (DEM),,MICHAEL BENNET (DEM),,,MICHAEL R. BLOOMBERG (DEM),,,,MOSIE BOYD (DEM),,,,CORY BOOKER (DEM),,
0095000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,5,,6.67%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,3,,1.90%,0,0.00%,0,,0.00%,13,,8.23%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,3,,1.29%,0,0.00%,0,,0.00%,18,,7.73%,,0,,0.00%,,0,,0.00%
0095002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,5,,10.42%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,7,,9.86%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,12,,10.08%,,0,,0.00%,,0,,0.00%
0095004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,1,,11.11%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,1,,11.11%,,0,,0.00%,,0,,0.00%
0095014,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,1,,0.95%,0,0.00%,0,,0.00%,14,,13.33%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,2,,0.93%,0,0.00%,0,,0.00%,36,,16.74%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,3,,0.94%,0,0.00%,0,,0.00%,50,,15.63%,,0,,0.00%,,0,,0.00%
0095016,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,3,,2.31%,0,0.00%,0,,0.00%,11,,8.46%,,0,,0.00%,,0,,0.00%
Vote by Mail,1,0.71%,4,,2.86%,0,0.00%,0,,0.00%,14,,10.00%,,0,,0.00%,,0,,0.00%
Total,1,0.37%,7,,2.59%,0,0.00%,0,,0.00%,25,,9.26%,,0,,0.00%,,0,,0.00%
0095018,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,6,,7.59%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,2,,1.65%,0,0.00%,0,,0.00%,18,,14.88%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,2,,1.00%,0,0.00%,0,,0.00%,24,,12.00%,,0,,0.00%,,0,,0.00%
0095020,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,3,,20.00%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,3,,18.75%,,0,,0.00%,,0,,0.00%
0095028,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Precinct,PETE BUTTIGIEG (DEM),,JOSEPH R. BIDEN (DEM),,,TULSI GABBARD (DEM),,MARK STEWART GREENSTEIN (DEM),,,Total Votes,,"NAKIA L. ANTHONY
Qualified Write In",,,,"DAPHNE DENISE BRADFORD
Qualified Write In",,,,
0095000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,27,,36.00%,0,0.00%,0,,0.00%,75,,0,,,0.00%,0,,,0.00%,
Vote by Mail,9,5.70%,35,,22.15%,1,0.63%,0,,0.00%,158,,0,,,0.00%,0,,,0.00%,
Total,9,3.86%,62,,26.61%,1,0.43%,0,,0.00%,233,,0,,,0.00%,0,,,0.00%,
0095002,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,2.08%,20,,41.67%,0,0.00%,0,,0.00%,48,,0,,,0.00%,0,,,0.00%,
Vote by Mail,6,8.45%,20,,28.17%,0,0.00%,0,,0.00%,71,,0,,,0.00%,0,,,0.00%,
Total,7,5.88%,40,,33.61%,0,0.00%,0,,0.00%,119,,0,,,0.00%,0,,,0.00%,
0095004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,1,11.11%,4,,44.44%,0,0.00%,0,,0.00%,9,,0,,,0.00%,0,,,0.00%,
Total,1,11.11%,4,,44.44%,0,0.00%,0,,0.00%,9,,0,,,0.00%,0,,,0.00%,
0095014,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,47,,44.76%,0,0.00%,0,,0.00%,105,,0,,,0.00%,0,,,0.00%,
Vote by Mail,14,6.51%,59,,27.44%,2,0.93%,0,,0.00%,215,,0,,,0.00%,0,,,0.00%,
Total,14,4.38%,106,,33.13%,2,0.63%,0,,0.00%,320,,0,,,0.00%,0,,,0.00%,
0095016,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,40,,30.77%,1,0.77%,0,,0.00%,130,,0,,,0.00%,0,,,0.00%,
Vote by Mail,10,7.14%,44,,31.43%,1,0.71%,0,,0.00%,140,,0,,,0.00%,0,,,0.00%,
Total,10,3.70%,84,,31.11%,2,0.74%,0,,0.00%,270,,0,,,0.00%,0,,,0.00%,
0095018,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,25,,31.65%,0,0.00%,0,,0.00%,79,,0,,,0.00%,0,,,0.00%,
Vote by Mail,8,6.61%,24,,19.83%,0,0.00%,0,,0.00%,121,,0,,,0.00%,0,,,0.00%,
Total,8,4.00%,49,,24.50%,0,0.00%,0,,0.00%,200,,0,,,0.00%,0,,,0.00%,
0095020,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Vote by Mail,1,6.67%,9,,60.00%,0,0.00%,0,,0.00%,15,,0,,,0.00%,0,,,0.00%,
Total,1,6.25%,9,,56.25%,0,0.00%,0,,0.00%,16,,0,,,0.00%,0,,,0.00%,
0095028,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Total,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Precinct,"WILLIE FELIX CARTER
Qualified Write In",,"MICHAEL DENAME
Qualified Write In",,,"JEFFREY H. DROBMAN
Qualified Write In",,"ROBERT JORDAN
Qualified Write In",,,"HEATHER MARIE STAGG
Qualified Write In",,,,Unresolved Write-In,,,,,,
0095000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0095002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0095004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0095014,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0095016,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0095018,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0095020,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0095028,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,,,
Precinct,Times Cast,Registered Voters,,,,,,Precinct,,,,JULIÁN CASTRO (DEM),,,,MICHAEL A. ELLINGER (DEM),,,,,
0096000,,,,,,,,0096000,,,,,,,,,,,,,
Polling Place,2,30,,,,,,Polling Place,,,,****,,****,,****,,****,,,
Vote by Mail,20,30,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,22,30,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0096004,,,,,,,,0096004,,,,,,,,,,,,,
Polling Place,94,190,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,100,190,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,194,190,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0096006,,,,,,,,0096006,,,,,,,,,,,,,
Polling Place,1,64,,,,,,Polling Place,,,,****,,****,,****,,****,,,
Vote by Mail,57,64,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,58,64,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0097000,,,,,,,,0097000,,,,,,,,,,,,,
Polling Place,186,585,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,361,585,,,,,,Vote by Mail,,,,3,,0.85%,,0,,0.00%,,,
Total,547,585,,,,,,Total,,,,3,,0.56%,,0,,0.00%,,,
0097002,,,,,,,,0097002,,,,,,,,,,,,,
Polling Place,1,83,,,,,,Polling Place,,,,****,,****,,****,,****,,,
Vote by Mail,25,83,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,26,83,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0097004,,,,,,,,0097004,,,,,,,,,,,,,
Polling Place,123,428,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,258,428,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,381,428,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0097006,,,,,,,,0097006,,,,,,,,,,,,,
Polling Place,2,112,,,,,,Polling Place,,,,****,,****,,****,,****,,,
Vote by Mail,87,112,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,89,112,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0097008,,,,,,,,0097008,,,,,,,,,,,,,
Polling Place,173,682,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,450,682,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,623,682,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
Precinct,ELIZABETH WARREN (DEM),,MARIANNE WILLIAMSON (DEM),,,ANDREW YANG (DEM),,"ROQUE ""ROCKY"" DE LA FUENTE III (DEM)",,,JOHN K. DELANEY (DEM),,,,AMY KLOBUCHAR (DEM),,,,BERNIE SANDERS (DEM),,
0096000,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,3,15.79%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,1,,5.26%,,7,,36.84%
Total,4,19.05%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,1,,4.76%,,8,,38.10%
0096004,,,,,,,,,,,,,,,,,,,,,
Polling Place,16,17.02%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,25,,26.60%
Vote by Mail,14,14.14%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,5,,5.05%,,29,,29.29%
